"MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Sale_Price","Longitude","Latitude"
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1959,1959,"Gable","CompShg","MetalSd","MetalSd","BrkFace",132,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,50,1041,"GasA","Excellent","Y","SBrkr",1041,0,0,1041,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","RFn",1,270,"Typical","Typical","Paved",224,88,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,7,2009,"WD ","Normal",124500,-93.624581,42.041104
"Split_or_Multilevel","Residential_Low_Density",85,11475,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","SLvl","Above_Average","Above_Average",1961,1961,"Hip","CompShg","HdBoard","HdBoard","BrkFace",90,"Typical","Typical","CBlock","Typical","Typical","Gd","ALQ",1,"Unf",0,640,1208,"GasA","Excellent","Y","SBrkr",1576,0,0,1576,1,0,1,0,4,1,"Good",7,"Typ",1,"Poor","BuiltIn","Fin",2,368,"Typical","Typical","Paved",85,0,0,0,0,0,"No_Pool","No_Fence","None",0,9,2009,"WD ","Normal",174500,-93.622685,42.039463
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",68,9768,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1955,1955,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"ALQ",247,613,960,"GasA","Good","Y","SBrkr",960,0,0,960,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","RFn",1,330,"Typical","Typical","Paved",0,70,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,2,2009,"WD ","Normal",122000,-93.621699,42.038596
"One_Story_1945_and_Older","Residential_Low_Density",50,5330,"Pave","No_Alley_Access","Regular","HLS","AllPub","Inside","Gtl","Brookside","Norm","Norm","OneFam","One_Story","Below_Average","Good",1940,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"Fair","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,140,420,"GasA","Good","Y","SBrkr",708,0,0,708,0,0,1,0,2,1,"Fair",5,"Typ",0,"No_Fireplace","No_Garage","No_Garage",0,0,"No_Garage","No_Garage","Paved",164,0,0,0,0,0,"No_Pool","No_Fence","None",0,12,2009,"WD ","Normal",82500,-93.629499,42.035489
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",0,7015,"Pave","No_Alley_Access","Slightly_Irregular","Bnk","AllPub","Corner","Gtl","Brookside","Norm","Norm","OneFam","One_and_Half_Fin","Average","Below_Average",1950,1950,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",161,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,524,709,"GasA","Typical","Y","SBrkr",979,224,0,1203,1,0,1,0,3,1,"Good",5,"Typ",1,"Typical","Detchd","Unf",1,352,"Typical","Typical","Paved",0,0,248,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",110000,-93.62919,42.035443
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",128,12160,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Feedr","Norm","OneFam","One_Story","Above_Average","Below_Average",1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",90,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,481,1505,"GasA","Excellent","Y","SBrkr",1505,0,0,1505,1,0,1,0,2,1,"Typical",6,"Typ",1,"Typical","Attchd","RFn",2,505,"Typical","Typical","Paved",0,0,0,162,0,0,"No_Pool","No_Fence","None",0,2,2009,"WD ","Normal",149500,-93.625633,42.03464
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",90,9900,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Feedr","Norm","OneFam","One_Story","Above_Average","Average",1967,1967,"Gable","CompShg","BrkComm","Brk Cmn","None",0,"Good","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,507,1680,"GasA","Typical","Y","SBrkr",1691,0,0,1691,1,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","Unf",2,550,"Good","Typical","Paved",0,67,260,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2009,"WD ","Normal",175000,-93.62568,42.036182
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1953,1953,"Hip","CompShg","HdBoard","HdBoard","Stone",238,"Typical","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,131,1416,"GasA","Typical","Y","SBrkr",1644,0,0,1644,1,0,1,0,3,1,"Typical",7,"Typ",2,"Good","Attchd","Fin",2,418,"Typical","Typical","Paved",110,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",167000,-93.623705,42.034741
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1956,1956,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,546,1050,"GasA","Good","Y","SBrkr",1050,0,0,1050,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd","Unf",1,338,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",128900,-93.624612,42.037452
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_and_Half_Fin","Above_Average","Very_Good",1950,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,736,856,"GasA","Excellent","Y","SBrkr",1112,556,0,1668,0,0,1,1,3,1,"Typical",6,"Min2",0,"No_Fireplace","Attchd","Unf",1,271,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,9,2009,"WD ","Normal",140000,-93.622644,42.035951
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1950,2007,"Gable","CompShg","MetalSd","MetalSd","None",0,"Good","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,506,1113,"GasA","Good","Y","SBrkr",1113,0,0,1113,0,0,1,0,3,1,"Good",5,"Typ",1,"Good","Attchd","Unf",1,264,"Typical","Typical","Paved",0,80,120,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",147000,-93.622494,42.036178
"Duplex_All_Styles_and_Ages","Residential_Low_Density",65,8944,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Average","Average",1967,1967,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1584,1584,"GasA","Typical","Y","SBrkr",1584,0,0,1584,0,0,2,0,4,2,"Typical",8,"Mod",0,"No_Fireplace","Detchd","Unf",3,792,"Typical","Typical","Paved",0,152,0,0,0,0,"No_Pool","No_Fence","None",0,4,2009,"WD ","Normal",124000,-93.619673,42.049306
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",92,10573,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Above_Average",1961,1961,"Hip","CompShg","MetalSd","MetalSd","BrkFace",3,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,141,1453,"GasA","Excellent","Y","SBrkr",1453,0,0,1453,1,0,2,0,3,1,"Typical",6,"Typ",1,"Typical","Attchd","RFn",2,530,"Typical","Typical","Paved",0,49,0,0,288,0,"No_Pool","Good_Privacy","None",0,4,2009,"WD ","Normal",187500,-93.617963,42.048294
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,9500,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Average",1963,1963,"Gable","CompShg","Plywood","Plywood","BrkFace",247,"Typical","Typical","CBlock","Good","Typical","No","BLQ",2,"Unf",0,785,1394,"GasA","Good","Y","SBrkr",1394,0,0,1394,1,0,1,1,3,1,"Typical",6,"Typ",2,"Good","Attchd","RFn",2,514,"Typical","Typical","Paved",0,76,0,0,185,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",159000,-93.615686,42.046827
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,14695,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Very_Good",1966,2008,"Gable","CompShg","MetalSd","MetalSd","BrkFace",210,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,175,1562,"GasA","Good","Y","SBrkr",1567,0,0,1567,1,0,2,0,2,1,"Good",5,"Typ",2,"Good","Attchd","Unf",2,542,"Typical","Typical","Paved",0,110,0,0,342,0,"No_Pool","Good_Wood","None",0,7,2009,"WD ","Normal",256000,-93.615602,42.048608
"Two_Story_1946_and_Newer","Residential_Low_Density",85,13600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Good","Above_Average",1965,1990,"Gable","CompShg","HdBoard","HdBoard","BrkFace",176,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,314,768,"GasA","Typical","Y","SBrkr",1186,800,0,1986,0,0,2,1,3,1,"Typical",7,"Typ",3,"Fair","Attchd","Unf",2,486,"Typical","Typical","Paved",0,42,0,0,189,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",205000,-93.615558,42.048724
"Two_Story_1946_and_Newer","Residential_Low_Density",100,13000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","Two_Story","Above_Average","Above_Average",1968,1968,"Gable","CompShg","VinylSd","VinylSd","BrkFace",576,"Typical","Good","CBlock","Good","Typical","No","Rec",6,"Unf",0,448,896,"GasA","Typical","Y","SBrkr",1182,960,0,2142,0,0,2,1,4,1,"Good",8,"Typ",1,"Good","Attchd","Fin",1,509,"Typical","Typical","Paved",0,72,0,0,252,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",193500,-93.614619,42.04806
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",120,13560,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Fair",1968,1968,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",216,"Typical","Typical","CBlock","Fair","Fair","No","Unf",7,"Unf",0,1392,1392,"GasA","Good","Y","SBrkr",1392,0,0,1392,1,0,1,0,2,1,"Typical",5,"Maj2",2,"Typical","Attchd","RFn",2,576,"Typical","Typical","Paved",0,0,240,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",110000,-93.614216,42.04579
"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density",0,12513,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","FR2","Gtl","North_Ames","Feedr","Norm","OneFam","One_and_Half_Fin","Below_Average","Below_Average",1920,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","BrkTil","Typical","Fair","No","Unf",7,"Unf",0,715,715,"GasA","Good","Y","SBrkr",1281,457,0,1738,0,0,2,0,4,1,"Typical",7,"Typ",1,"Good","Attchd","Unf",1,368,"Typical","Typical","Paved",55,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",104900,-93.619029,42.044886
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",73,8760,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1956,1956,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",164,"Good","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,313,1169,"GasA","Typical","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","RFn",1,286,"Typical","Typical","Paved",257,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",150000,-93.618784,42.043966
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Fair",1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Rec",661,628,1478,"GasA","Good","Y","SBrkr",1478,0,0,1478,1,0,1,1,3,1,"Typical",6,"Typ",2,"Good","Attchd","RFn",2,442,"Typical","Typical","Paved",114,0,0,0,216,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",156500,-93.61864,42.044125
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,12285,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Good","Above_Average",1960,1960,"Gable","CompShg","Plywood","Plywood","BrkFace",128,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,785,1329,"GasA","Good","Y","SBrkr",1329,0,0,1329,0,0,1,1,3,1,"Typical",5,"Typ",2,"Good","Attchd","Unf",2,441,"Typical","Typical","Paved",0,0,203,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",176000,-93.61488,42.043991
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",66,9240,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Very_Good",1959,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"Good","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,280,988,"GasA","Typical","Y","SBrkr",988,0,0,988,1,0,2,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","Unf",1,297,"Typical","Typical","Paved",156,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",149500,-93.616434,42.044083
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,9600,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Feedr","Norm","OneFam","One_Story","Above_Average","Above_Average",1958,1988,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",183,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",620,0,1240,"GasA","Good","Y","SBrkr",1632,0,0,1632,1,0,2,0,3,1,"Typical",6,"Min1",1,"Good","Attchd","RFn",1,338,"Typical","Typical","Paved",289,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,4,2009,"WD ","Normal",139000,-93.614751,42.045473
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",66,12400,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","North_Ames","Feedr","Norm","OneFam","One_Story","Above_Average","Good",1958,1998,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",176,"Typical","Typical","CBlock","Typical","Fair","No","Rec",6,"Unf",0,630,1215,"GasA","Typical","Y","FuseA",1215,0,0,1215,0,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Unf",1,297,"Typical","Typical","Paved",0,0,0,0,234,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",155000,-93.614059,42.044914
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8750,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1956,1956,"Gable","CompShg","BrkFace","BrkFace","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"BLQ",202,565,1202,"GasA","Typical","Y","SBrkr",1202,0,0,1202,0,1,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","RFn",1,304,"Typical","Typical","Paved",0,35,120,0,0,0,"No_Pool","Good_Wood","None",0,11,2009,"COD","Abnorml",120000,-93.614768,42.04297
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",70,8750,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1955,1955,"Gable","CompShg","AsbShng","AsbShng","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",483,727,1382,"GasA","Good","Y","FuseA",1382,0,0,1382,0,1,1,0,3,1,"Good",6,"Typ",0,"No_Fireplace","Attchd","Unf",1,350,"Typical","Typical","Paved",280,0,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2009,"WD ","Normal",153000,-93.61588,42.042233
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",80,10400,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Below_Average","Average",1956,1956,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",750,295,1200,"GasA","Typical","Y","SBrkr",1200,0,0,1200,1,0,1,0,3,1,"Typical",6,"Typ",2,"Good","Attchd","Unf",1,294,"Typical","Typical","Paved",0,189,140,0,0,0,"No_Pool","No_Fence","None",0,11,2009,"WD ","Family",144000,-93.614543,42.043238
"Split_or_Multilevel","Residential_Low_Density",120,19296,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Artery","Norm","OneFam","SLvl","Above_Average","Average",1962,1962,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",399,"Typical","Typical","CBlock","Typical","Typical","Gd","Rec",6,"ALQ",690,0,1362,"GasA","Typical","Y","SBrkr",1382,0,0,1382,1,0,1,0,3,1,"Typical",6,"Typ",1,"Typical","Attchd","Unf",2,884,"Typical","Typical","Paved",0,0,252,0,0,0,"No_Pool","Good_Wood","None",0,5,2009,"WD ","Normal",176000,-93.620016,42.040931
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",74,8532,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1954,1990,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",650,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,84,1297,"GasA","Good","Y","SBrkr",1297,0,0,1297,0,1,1,0,3,1,"Typical",5,"Typ",1,"Typical","Attchd","Fin",2,498,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",153000,-93.618478,42.040857
"Duplex_All_Styles_and_Ages","Residential_Low_Density",76,9482,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","Duplex","One_Story","Average","Below_Average",1958,1958,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",657,"Typical","Typical","PConc","Typical","Typical","No","Unf",7,"Unf",0,1866,1866,"GasA","Excellent","Y","SBrkr",1866,0,0,1866,0,0,2,0,4,2,"Typical",8,"Typ",0,"No_Fireplace","Detchd","Unf",2,495,"Typical","Fair","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,12,2009,"WD ","Normal",135000,-93.6165473,42.0404571
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",53,8128,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","CulDSac","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Above_Average","Good",1954,1954,"Hip","CompShg","MetalSd","MetalSd","BrkFace",80,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,572,1062,"GasA","Good","Y","SBrkr",1062,0,0,1062,1,0,1,0,3,1,"Typical",6,"Typ",0,"No_Fireplace","Attchd","Unf",1,297,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,2,2009,"WD ","Normal",131000,-93.618549,42.039674
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",79,10634,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1953,1953,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","PConc","Typical","Typical","No","BLQ",2,"LwQ",180,0,608,"GasA","Typical","Y","SBrkr",1319,0,0,1319,1,0,1,0,3,1,"Typical",5,"Min2",0,"No_Fireplace","Attchd","Unf",1,270,"Typical","Typical","Paved",66,0,0,0,0,0,"No_Pool","Good_Wood","None",0,11,2009,"WD ","Normal",123000,-93.6190376,42.0385265
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",67,13070,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1951,1951,"Hip","CompShg","MetalSd","MetalSd","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"Unf",0,323,631,"GasA","Typical","Y","FuseA",1112,0,0,1112,0,0,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Basment","Unf",2,480,"Typical","Typical","Paved",0,0,0,0,255,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",126000,-93.617219,42.038356
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,10434,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Below_Average","Average",1955,1955,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,1005,1005,"GasA","Typical","Y","SBrkr",1005,0,0,1005,0,0,1,0,2,1,"Fair",5,"Typ",1,"Typical","Detchd","Unf",2,672,"Fair","Fair","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,11,2009,"WD ","Normal",115000,-93.6124,42.038398
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,14559,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1951,2000,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkCmn",70,"Good","Typical","CBlock","Typical","Typical","No","BLQ",2,"Rec",180,178,1008,"GasA","Excellent","Y","SBrkr",1363,0,0,1363,1,0,1,0,2,1,"Typical",6,"Min1",2,"Typical","CarPort","Unf",1,288,"Typical","Typical","Paved",324,42,0,0,168,0,"No_Pool","No_Fence","Shed",2000,6,2009,"WD ","Normal",164900,-93.617207,42.037122
"One_Story_1945_and_Older","Residential_Low_Density",80,8480,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Above_Average",1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,93,793,"GasA","Typical","Y","SBrkr",793,0,0,793,1,0,1,0,2,1,"Fair",4,"Typ",0,"No_Fireplace","Detchd","Unf",1,240,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",113000,-93.6167912,42.0372232
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,7626,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Very_Good",1952,2005,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"Good","Typical","CBlock","Typical","Typical","No","GLQ",3,"Unf",0,100,1031,"GasA","Good","Y","SBrkr",1031,0,0,1031,1,0,1,0,2,1,"Good",5,"Typ",0,"No_Fireplace","Attchd","Unf",1,230,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Minimum_Privacy","None",0,3,2009,"WD ","Normal",145500,-93.618605,42.034918
"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",75,9533,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1953,1953,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",140,"Typical","Typical","Slab","No_Basement","No_Basement","No_Basement","No_Basement",5,"No_Basement",0,0,0,"GasA","Typical","Y","FuseA",1210,0,0,1210,0,0,1,1,2,1,"Typical",7,"Typ",0,"No_Fireplace","Attchd","Fin",1,616,"Typical","Typical","Paved",208,0,100,0,0,0,"No_Pool","Minimum_Privacy","None",0,8,2009,"ConLD","Normal",102900,-93.618607,42.034686
